2018-08-03 10:38:01,209 [restartedMain] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/myCollections.do]}" onto public java.lang.String com.gs.qiuzhi.controller.KlController.myCollections(int,javax.servlet.http.HttpSession,org.springframework.ui.Model)
2018-08-03 10:38:01,209 [restartedMain] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/deleteCollection.do]}" onto public java.lang.String com.gs.qiuzhi.controller.KlController.deleteCollection(int,javax.servlet.http.HttpSession)
2018-08-03 10:38:01,209 [restartedMain] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/klManagement.do]}" onto public java.lang.String com.gs.qiuzhi.controller.KlController.klManagement(int,javax.servlet.http.HttpSession,org.springframework.ui.Model)
2018-08-03 10:38:01,209 [restartedMain] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/deleteKl.do]}" onto public java.lang.String com.gs.qiuzhi.controller.KlController.deleteKl(int)
2018-08-03 10:38:01,209 [restartedMain] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/shareKl.do]}" onto public java.lang.String com.gs.qiuzhi.controller.KlController.shareKl(int,org.springframework.web.servlet.mvc.support.RedirectAttributes)
2018-08-03 10:38:01,209 [restartedMain] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/addKL.do]}" onto public java.lang.String com.gs.qiuzhi.controller.KlController.addKL(org.springframework.ui.Model)
2018-08-03 10:38:01,209 [restartedMain] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/addKnowledge.do]}" onto public java.lang.String com.gs.qiuzhi.controller.KlController.addKnowledge(java.lang.String,java.lang.String,int,javax.servlet.http.HttpSession,org.springframework.web.servlet.mvc.support.RedirectAttributes)
2018-08-03 10:38:01,211 [restartedMain] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/defaultKaptcha]}" onto public void com.gs.qiuzhi.controller.UserController.defaultKaptcha(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse) throws java.lang.Exception
2018-08-03 10:38:01,211 [restartedMain] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/testMybatis]}" onto public java.lang.String com.gs.qiuzhi.controller.UserController.listUser(org.springframework.ui.Model)
2018-08-03 10:38:01,211 [restartedMain] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/hello]}" onto public java.lang.String com.gs.qiuzhi.controller.UserController.hello()
2018-08-03 10:38:01,211 [restartedMain] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/testGit]}" onto public java.lang.String com.gs.qiuzhi.controller.UserController.git()
2018-08-03 10:38:01,211 [restartedMain] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/loginView.do]}" onto public java.lang.String com.gs.qiuzhi.controller.UserController.loginView()
2018-08-03 10:38:01,211 [restartedMain] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/registerView.do]}" onto public java.lang.String com.gs.qiuzhi.controller.UserController.registerView()
2018-08-03 10:38:01,211 [restartedMain] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/personView.do]}" onto public java.lang.String com.gs.qiuzhi.controller.UserController.personView()
